12:13:56.5694778,User,1,339,6,0,1,17,51,2,10,20,-8,17,screenL
12:13:56.8206562,User,1,339,6,0,1,17,51,2,10,20,-8,17,screenL
12:13:57.0918480,User,1,6,5,0,3,0,31,34,18,14,1,35,screenL
12:13:57.3420253,User,1,520,1,7,0,0,6,17,4,67,-2,41,screenL
12:13:57.5942033,User,1,177,19,11,12,0,21,40,4,12,1,13,screenL
12:13:57.8603920,User,1,208,8,0,13,32,28,0,27,0,-26,-6,screenR
12:13:58.1165728,User,1,520,8,1,0,6,18,43,2,29,1,19,screenL
12:13:58.3677505,User,1,656,5,1,0,0,4,9,44,42,1,21,screenL
12:13:58.6199286,User,1,670,1,0,0,0,1,4,5,90,6,16,screenL
12:13:58.8841158,User,1,421,3,28,0,2,2,38,3,26,16,12,robot
12:13:59.1335541,User,1,421,3,28,0,2,2,38,3,26,16,12,robot
12:13:59.3977416,User,1,421,3,28,0,2,2,38,3,26,16,12,robot
12:13:59.6618294,User,1,421,3,28,0,2,2,38,3,26,16,12,robot
12:13:59.9162302,User,1,421,3,28,0,2,2,38,3,26,16,12,robot
12:14:00.1674072,User,1,379,1,13,0,8,0,50,23,6,-7,-10,screenR
12:14:00.4295927,User,1,379,1,13,0,8,0,50,23,6,-7,-10,screenR
12:14:00.6810536,User,1,455,1,18,0,0,3,74,1,4,3,-8,screenR
12:14:00.9318845,User,1,607,1,15,0,1,1,46,34,3,5,-10,screenR
12:14:01.1832142,User,1,862,6,1,0,0,1,20,52,26,3,-3,screenR
12:14:01.4335641,User,1,824,3,12,0,0,2,47,31,8,5,4,screenL
12:14:01.6841827,User,1,650,3,12,0,0,2,12,32,41,5,6,screenL
12:14:01.9433676,User,1,641,2,5,0,0,2,31,43,19,2,4,screenL
12:14:02.1941322,User,1,738,5,13,0,0,0,14,33,39,2,4,screenL
12:14:02.4596886,User,1,247,22,4,13,0,9,32,16,27,3,4,screenL
12:14:02.7098650,User,1,247,22,4,13,0,9,32,16,27,3,4,screenL
12:14:02.9602337,User,1,457,17,2,25,0,14,0,2,57,-11,6,screenL
12:14:03.2105858,User,1,457,17,2,25,0,14,0,2,57,-11,6,screenL
12:14:03.4608093,User,1,463,3,6,14,18,0,30,3,28,-11,10,screenL
12:14:03.7110472,User,1,613,5,17,13,2,0,61,2,4,17,9,robot
12:14:03.9623397,User,1,447,10,16,24,24,10,20,1,5,17,10,robot
12:14:04.2175122,User,1,477,7,5,24,0,2,38,5,26,-8,8,screenL
12:14:04.4687082,User,1,477,7,5,24,0,2,38,5,26,-8,8,screenL
12:14:04.7289544,User,1,722,1,0,0,3,4,67,8,18,9,8,robot
12:14:04.9921409,User,1,729,1,3,0,1,3,73,11,10,14,13,else
12:14:05.2423939,User,1,638,2,5,0,3,16,27,0,49,25,14,robot
12:14:05.5066808,User,1,643,5,3,3,1,14,23,1,55,19,4,robot
12:14:05.7719024,User,1,834,1,1,0,0,0,42,14,43,16,4,robot
12:14:06.0231465,User,1,641,3,4,0,0,15,45,32,4,25,7,robot
12:14:06.2733058,User,1,660,2,0,0,0,3,29,27,40,11,4,screenL
12:14:06.5242045,User,1,630,3,1,0,0,3,30,37,28,20,8,robot
