13:56:16.0984452,
13:56:16.3175979,
13:56:16.5783319,
13:56:16.8465219,
13:56:17.1012026,
13:56:17.3599102,
13:56:17.6110878,
13:56:17.8742743,
13:56:18.1294556,
13:56:18.3796322,
13:56:18.6298094,
13:56:18.8929958,
13:56:19.1751961,
13:56:19.4269773,
13:56:19.6781552,
13:56:19.9383395,
13:56:20.1885164,
13:56:20.4386949,
13:56:20.6938760,
13:56:20.9560601,
13:56:21.2062376,
13:56:21.4704250,
13:56:21.7206016,
13:56:21.9717802,
13:56:22.2228558,
13:56:22.4740334,
13:56:22.7372201,
13:56:22.9883974,
13:56:23.2395750,
13:56:23.5027617,
13:56:23.7539397,
13:56:24.0041172,
13:56:24.2542944,
13:56:24.5044710,
13:56:24.7636552,
13:56:25.0174279,
13:56:25.2816150,
13:56:25.5327942,
13:56:25.7839709,
13:56:26.0471576,
13:56:26.2979240,
13:56:26.5491013,
13:56:26.7992785,
13:56:27.0674681,
13:56:27.3186461,
13:56:27.5688239,
13:56:27.8290076,
13:56:28.0801861,
13:56:28.3313637,
13:56:28.5945498,
13:56:28.8607384,
13:56:29.1129186,
13:56:29.3630942,
13:56:29.6252806,
13:56:29.8754575,
13:56:30.1256347,
13:56:30.3818161,
13:56:30.6420004,
13:56:30.8931780,
13:56:31.1433559,
13:56:31.3935324,
13:56:31.6447145,
13:56:31.8949928,
13:56:32.1571782,
13:56:32.4083567,
13:56:32.6595340,
13:56:32.9217200,
13:56:33.1728986,
13:56:33.4270783,
13:56:33.6772549,
13:56:33.9384405,
13:56:34.1896181,
13:56:34.4408092,
13:56:34.6909858,
13:56:34.9461672,
13:56:35.2038744,
13:56:35.4670611,
13:56:35.7227419,
13:56:35.9879731,
13:56:36.2391510,
13:56:36.4993350,
13:56:36.7625220,
13:56:37.0197035,
13:56:37.2707349,
13:56:37.5209124,
13:56:37.7710893,
13:56:38.0212665,
13:56:38.2824522,
13:56:38.5336298,
13:56:38.7898109,
13:56:39.0409895,
13:56:39.3021741,
13:56:39.5653606,
13:56:39.8155378,
13:56:40.0807259,
13:56:40.3319039,
13:56:40.5940889,
13:56:40.8442668,
13:56:41.1086557,
13:56:41.3598656,
13:56:41.6100445,
13:56:41.8602204,
13:56:42.1113983,
13:56:42.3615768,
13:56:42.6247623,
13:56:42.8749391,
13:56:43.1261167,
13:56:43.3762943,
13:56:43.6274719,
13:56:43.8906586,
13:56:44.1418369,
13:56:44.3930144,
13:56:44.6441927,
13:56:44.8993731,
13:56:45.1495510,
13:56:45.4067325,
13:56:45.6589111,
13:56:45.9090880,
13:56:46.1592655,
13:56:46.4084424,
13:56:46.6596200,
13:56:46.9087961,
13:56:47.1719832,
13:56:47.4231611,
13:56:47.6743390,
13:56:47.9235152,
13:56:48.1746928,
13:56:48.4248707,
