11:28:26.9156664,User,1,179,1,20,0,49,25,0,3,2,3,7,screenR
11:28:27.1538378,User,1,969,26,90,0,0,3,4,0,3,-3,2,screenL
11:28:27.5201171,User,1,972,22,83,0,0,4,1,12,0,-11,1,screenL
11:28:27.7762755,User,1,950,29,52,33,0,9,0,4,2,-10,1,screenL
11:28:28.0484684,User,1,720,36,23,29,3,21,0,0,24,-7,7,screenL
11:28:28.3076520,User,1,643,39,31,21,3,37,1,2,5,-10,14,screenL
11:28:28.6318817,User,1,394,40,14,36,0,15,1,1,32,-7,1,screenL
11:28:28.9050743,User,1,308,1,1,0,2,64,0,3,30,-8,12,screenL
11:28:29.1742651,User,1,319,1,2,2,0,52,0,5,38,12,3,screenR
11:28:29.4714753,User,1,294,2,0,7,0,40,0,11,42,11,-1,screenR
11:28:29.7276572,User,1,599,22,41,2,0,38,3,7,9,28,-2,robot
11:28:30.0799054,User,1,831,30,42,18,2,20,7,9,2,16,-2,robot
11:28:30.3440922,User,1,237,1,1,0,1,58,0,0,40,8,20,screenL
11:28:30.6142834,User,1,321,2,1,0,0,48,0,0,50,-4,9,screenR
11:28:30.8814724,User,1,945,31,56,2,0,31,2,1,8,14,0,robot
11:28:31.1466600,User,1,313,3,12,0,7,78,0,0,4,0,15,screenL
11:28:31.4528766,User,1,291,1,6,0,14,40,1,0,39,0,12,screenL
11:28:31.7831095,User,1,777,22,67,0,0,15,1,5,11,9,-2,screenL
11:28:31.9802496,User,1,729,34,30,11,0,12,3,18,26,1,7,screenL
11:28:32.2434355,User,1,56,17,0,0,0,68,0,0,31,3,9,screenL
11:28:32.4946154,User,1,234,14,3,14,8,37,13,7,18,-12,5,screenL
11:28:32.7547978,User,1,817,46,27,54,0,1,0,1,17,10,17,screenL
11:28:33.0099777,User,1,320,13,22,5,21,36,2,2,12,-2,10,screenL
11:28:33.2751656,User,1,735,39,38,33,3,10,12,2,3,-1,4,screenL
11:28:33.5233412,User,1,186,21,1,16,0,28,2,18,34,8,14,screenL
11:28:33.7745192,User,1,224,21,2,46,2,23,0,8,18,-4,6,screenL
11:28:34.0246958,User,1,220,27,4,19,2,33,0,2,41,-4,12,screenL
11:28:34.2758728,User,1,318,30,0,4,5,69,0,14,7,-4,11,screenL
11:28:34.5380589,User,1,829,32,33,15,17,19,1,2,14,6,15,screenL
11:28:34.7892360,User,1,752,35,44,1,15,6,3,1,30,4,20,screenL
11:28:35.0544261,User,1,364,7,22,0,2,43,0,1,32,-6,14,screenL
11:28:35.3066016,User,1,361,4,4,0,0,40,1,2,53,-12,14,screenL
11:28:35.5797958,User,1,420,4,10,0,0,42,0,20,27,9,16,screenL
11:28:35.8299728,User,1,421,8,1,0,0,52,2,9,36,0,17,screenL
11:28:36.0811505,User,1,313,6,0,0,0,11,0,15,73,-3,11,screenL
11:28:36.3403345,User,1,277,20,3,11,1,52,1,25,6,-4,16,screenL
11:28:36.5915141,User,1,796,37,36,10,1,1,15,13,25,10,22,screenL
11:28:36.8757119,User,1,823,39,40,3,2,13,1,13,28,14,22,screenL
11:28:37.1078764,User,1,830,35,67,6,1,8,1,4,13,13,20,screenL
11:28:37.3720633,User,1,748,31,52,18,8,9,3,1,9,13,26,screenL
11:28:37.6422544,User,1,446,11,3,0,5,82,0,0,10,12,29,screenL
11:28:37.9084431,User,1,482,9,16,0,5,67,6,5,1,15,18,screenL
11:28:38.1586203,User,1,186,3,11,0,0,72,6,8,2,13,21,screenL
11:28:38.4208045,User,1,496,6,13,14,7,53,0,2,11,-2,16,screenL
11:28:38.6719825,User,1,532,24,25,4,0,43,0,0,27,-3,16,screenL
11:28:38.9221598,User,1,330,13,24,1,0,66,0,0,9,-3,18,screenL
11:28:39.1813431,User,1,452,19,3,7,1,63,1,2,22,-2,17,screenL
11:28:39.4445290,User,1,460,20,29,11,8,43,2,0,7,-5,16,screenL
11:28:39.7107173,User,1,846,69,0,98,0,0,0,0,1,10,23,screenL
11:28:39.9608952,User,1,462,10,26,0,0,54,0,17,3,10,23,screenL
11:28:40.2110709,User,1,385,8,22,0,0,60,3,8,6,11,22,screenL
11:28:40.4622486,User,1,435,20,26,3,0,60,0,6,6,-6,16,screenL
11:28:40.7124256,User,1,307,13,1,0,41,44,0,0,14,-2,14,screenL
11:28:40.9776135,User,1,314,9,32,1,6,26,0,0,34,-6,14,screenL
11:28:41.2407993,User,1,813,50,0,86,0,0,0,0,14,8,24,screenL
11:28:41.5059875,User,1,255,16,15,0,0,63,0,13,8,-5,18,screenL
11:28:41.7561642,User,1,197,17,10,1,1,55,0,0,33,-8,16,screenL
11:28:42.0093430,User,1,317,19,26,3,1,29,0,0,42,-7,14,screenL
11:28:42.2705283,User,1,375,31,22,1,1,59,0,0,17,-9,13,screenR
11:28:42.5207060,User,1,200,88,7,34,0,44,0,1,14,-7,14,screenL
11:28:42.7728843,User,1,248,81,1,80,0,1,14,1,2,-6,14,screenL
11:28:43.0240617,User,1,314,82,7,71,1,15,0,0,6,-2,12,screenL
11:28:43.2772398,User,1,324,88,0,73,0,24,0,1,2,0,14,screenL
11:28:43.5274174,User,1,105,71,1,75,0,0,0,0,23,5,22,screenL
11:28:43.7876008,User,1,63,56,2,57,0,10,0,1,30,14,28,screenL
11:28:44.0387798,User,1,290,38,27,15,1,31,0,0,26,6,21,screenL
11:28:44.2889555,User,1,249,43,11,18,0,14,1,4,52,11,27,screenL
11:28:44.5521436,User,1,103,45,18,22,1,22,15,1,21,-4,12,screenL
11:28:44.8033200,User,1,42,54,0,87,0,11,0,0,1,-11,8,screenL
11:28:45.0534966,User,1,837,98,0,100,0,0,0,0,0,-7,9,screenL
11:28:45.3026742,User,1,910,96,0,100,0,0,0,0,0,-5,19,screenL
11:28:45.5528502,User,1,246,49,2,63,12,18,0,0,5,-7,23,screenL
11:28:45.8040275,User,1,184,39,21,30,0,9,0,2,38,5,17,screenL
11:28:46.0542045,User,1,320,65,2,62,0,14,0,8,15,-1,11,screenL
11:28:46.3073833,User,1,110,30,16,1,1,36,0,0,45,-3,13,screenL
11:28:46.5575638,User,1,277,12,8,0,27,37,0,0,27,-2,13,screenL
11:28:46.8087379,User,1,398,16,8,0,0,17,0,5,70,-1,10,screenL
11:28:47.0719250,User,1,339,27,14,17,0,1,1,15,53,1,13,screenL
11:28:47.3351115,User,1,351,21,11,0,0,46,0,1,42,-3,15,screenL
11:28:47.5882906,User,1,726,64,6,80,0,4,7,2,0,15,29,screenL
11:28:47.8384666,User,1,354,18,16,0,0,22,4,0,58,8,22,screenL
11:28:48.0996517,User,1,305,14,21,0,2,39,1,1,36,1,13,screenL
11:28:48.3508294,User,1,325,70,0,92,0,8,0,0,0,8,23,screenL
11:28:48.6020087,User,1,306,56,2,56,0,15,0,1,26,3,10,screenR
11:28:48.8521843,User,1,520,17,7,37,1,52,0,0,2,1,14,screenR
11:28:49.1033614,User,1,464,79,2,72,8,18,0,0,0,1,12,screenL
11:28:49.3535384,User,1,858,45,15,27,1,24,6,5,22,10,20,screenL
11:28:49.6037160,User,1,185,56,14,50,1,18,0,0,17,2,13,screenL
11:28:49.8649020,User,1,271,21,16,1,1,40,1,11,30,-1,12,screenL
11:28:50.1160777,User,1,188,20,18,21,3,23,0,1,34,-1,15,screenL
11:28:50.3662554,User,1,219,25,7,57,0,14,0,0,22,-3,13,screenL
11:28:50.6164323,User,1,288,6,7,1,11,22,2,0,56,-6,13,screenL
11:28:50.8666083,User,1,819,53,1,88,0,8,2,1,0,9,20,screenL
11:28:51.1177867,User,1,824,53,0,99,0,0,0,0,0,5,16,screenL
11:28:51.3839746,User,1,634,52,15,56,0,13,5,7,4,-1,17,screenL
11:28:51.6461598,User,1,655,46,11,71,4,3,4,5,1,-1,13,screenL
11:28:51.8973378,User,1,801,43,6,60,0,15,0,18,0,-1,15,screenL
11:28:52.1475144,User,1,358,44,23,51,22,0,0,0,4,2,23,screenL
11:28:52.3986927,User,1,274,18,20,0,0,54,0,8,17,6,22,screenL
