14:19:19.1022947,,kin1_1,-12,-11,-1,No,No,Kin2_1,-0.03119414,0.2029232,1.176484,-0.02732002,0.2131531,Tracked,kin3_1,0.040,0.103,0.063,0.153,0.040,0.042,0.103,0.196,0.213,0.292,0.028,0.056,0.473,0.465,0.033,0.228,0.026
14:19:19.3464674,,kin1_1,-12,-7,-1,No,No,Kin2_1,-0.03129478,0.2030954,1.175407,-0.03571202,0.2083081,Tracked,kin3_1,0.015,0.142,0.033,0.137,0.028,0.063,0.145,0.183,0.207,0.308,0.083,0.096,0.215,0.202,0.013,0.193,0.010
14:19:19.5926420,,kin1_1,-10,-2,-2,Maybe,No,Kin2_1,-0.03151905,0.203507,1.17533,-0.03747232,0.2104009,Tracked,kin3_1,0.024,0.107,0.025,0.219,0.023,0.138,0.101,0.184,0.164,0.292,0.037,0.106,0.132,0.137,0.080,0.138,0.006
14:19:19.8441972,,kin1_1,-9,7,-5,No,Yes,Kin2_1,-0.03313376,0.2036382,1.178075,-0.03747232,0.2104009,Tracked,kin3_1,0.033,0.069,0.001,0.255,0.000,0.096,0.059,0.164,0.133,0.283,0.019,0.114,0.155,0.151,0.033,0.160,0.013
14:19:20.1193920,,kin1_1,-7,11,-7,No,No,Kin2_1,-0.03859442,0.203107,1.184013,-0.05622439,0.1866863,Tracked,kin3_1,0.063,0.010,0.039,0.122,0.145,0.325,0.187,0.423,0.266,0.311,0.106,0.121,0.887,0.821,0.172,0.069,0.322
14:19:20.3826396,,kin1_1,-5,11,-6,No,No,Kin2_1,-0.04177225,0.2030023,1.188578,-0.06762461,0.1649968,Tracked,kin3_1,0.030,-0.002,0.055,0.293,0.125,0.191,0.016,0.244,0.129,0.279,0.065,0.079,0.370,0.362,0.071,0.138,0.106
14:19:20.6308158,,kin1_1,-4,2,-6,No,No,Kin2_1,-0.04230311,0.202472,1.195656,-0.07116001,0.1411383,Tracked,kin3_1,0.052,0.098,0.000,0.223,0.079,0.076,0.040,0.297,0.142,0.295,0.020,0.043,0.634,0.570,0.115,0.188,0.188
14:19:20.8815167,,kin1_1,20,4,-4,No,Yes,Kin2_1,-0.03785272,0.2002002,1.202066,-0.07012455,0.1283733,Tracked,kin3_1,0.000,-0.151,0.006,0.245,0.154,0.000,0.092,0.448,0.929,0.281,0.106,0.169,0.659,0.528,0.000,0.251,0.216
14:19:21.1376980,,kin1_1,18,4,-3,Maybe,Yes,Kin2_1,-0.03870212,0.1996638,1.205833,-0.06982926,0.1253677,Tracked,kin3_1,0.047,-0.173,0.000,0.284,0.052,0.025,0.137,0.727,0.982,0.465,0.198,0.106,0.421,0.355,0.014,0.200,0.121
14:19:21.3884681,,kin1_1,17,8,-2,Maybe,Maybe,Kin2_1,-0.04169212,0.200303,1.208757,-0.073712,0.1228456,Tracked,kin3_1,0.034,-0.304,0.013,0.309,0.014,0.806,0.852,0.724,0.597,1.000,0.582,0.033,0.988,0.948,0.017,0.063,0.012
14:19:21.6406478,,kin1_1,16,13,1,Maybe,Maybe,Kin2_1,-0.04514917,0.2009916,1.209815,-0.073712,0.1228456,Tracked,kin3_1,0.050,-0.213,0.008,0.371,0.012,1.000,0.717,0.143,0.208,1.000,0.279,0.324,0.980,0.964,0.027,0.267,0.032
14:19:21.9038286,,kin1_1,16,11,1,No,No,Kin2_1,-0.04765871,0.2006866,1.209253,-0.073712,0.1228456,Tracked,kin3_1,0.108,-0.123,0.003,0.276,0.012,0.724,0.192,0.479,0.030,0.994,0.211,0.091,0.956,0.751,0.069,0.180,0.052
14:19:22.1550093,,kin1_1,19,11,-1,No,No,Kin2_1,-0.04687766,0.2003386,1.213125,-0.073712,0.1228456,Tracked,kin3_1,0.080,-0.084,0.010,0.268,0.005,0.758,0.233,0.322,0.026,1.000,0.218,0.175,0.741,0.662,0.046,0.247,0.068
14:19:22.4152239,,kin1_1,12,15,-3,No,Yes,Kin2_1,-0.0472073,0.2004347,1.21335,-0.07535174,0.1221766,Tracked,kin3_1,0.020,-0.107,0.009,0.315,0.011,0.086,0.008,0.583,0.412,0.355,0.112,0.014,0.494,0.541,0.147,0.266,0.115
14:19:22.6654975,,kin1_1,16,-5,-7,No,Yes,Kin2_1,0.6052757,-0.2853414,2.658704,-0.1621677,0.1441491,Tracked,kin3_1,0.095,-0.014,0.039,0.237,0.187,0.019,0.023,0.477,0.689,0.008,0.014,0.130,0.526,0.503,0.066,0.116,0.224
14:19:22.9272132,,kin1_1,8,-4,-6,No,Yes,Kin2_1,0.5926775,-0.194282,2.334175,-0.457968,0.2700905,Tracked,kin3_1,0.078,0.000,0.034,0.157,0.309,0.016,0.027,0.652,0.849,0.014,0.009,0.139,0.677,0.647,0.081,0.126,0.438
14:19:23.1784150,,kin1_1,7,-4,-6,No,No,Kin2_1,0.5850372,-0.05733865,2.100953,-0.4579871,0.05721343,Tracked,kin3_1,0.147,0.013,0.400,0.393,0.125,0.030,0.052,0.470,0.857,0.055,0.040,0.046,0.063,0.072,0.079,-0.057,0.030
