13:53:39.7522945,,kin1_1,-19,-41,4,No,No,Kin2_1,-0.3919989,0.2220429,1.155672,-0.2397321,0.5309729,Tracked,kin3_1,0.071,0.140,0.024,0.094,0.236,0.204,0.224,0.005,0.066,0.482,0.005,0.061,0.026,0.049,0.048,0.203,0.372
13:53:40.0094761,,kin1_1,-18,-43,-3,Unknown,Unknown,Kin2_1,-0.3819712,0.219651,1.170169,-0.2120252,0.5068984,Tracked,kin3_1,0.013,0.116,0.032,0.146,0.442,0.124,0.281,0.012,0.169,0.482,0.008,0.058,0.014,0.049,0.046,0.258,0.609
13:53:40.2776652,,kin1_1,-16,-40,-4,Unknown,Unknown,Kin2_1,-0.372353,0.2184492,1.17443,-0.1787812,0.4982145,Tracked,kin3_1,0.000,0.102,0.044,0.019,0.391,0.031,0.238,0.004,0.173,0.385,0.003,0.061,0.028,0.050,0.016,0.153,0.529
13:53:40.5448545,,kin1_1,-10,-14,-10,No,Yes,Kin2_1,-0.3825988,0.2217702,1.166143,-0.1969361,0.5048665,Tracked,kin3_1,0.000,0.131,0.060,-0.469,0.020,0.059,0.479,0.002,0.365,0.532,0.005,0.203,0.009,0.018,0.003,-0.104,0.202
13:53:40.8100424,,kin1_1,-12,-9,-7,No,No,Kin2_1,-0.3943674,0.2267251,1.158297,-0.2298022,0.5176231,Tracked,kin3_1,0.000,0.140,0.025,-0.472,0.051,0.121,0.239,0.003,0.000,0.460,0.006,0.127,0.002,0.006,0.012,-0.234,0.239
13:53:41.0812339,,kin1_1,-14,-2,-4,No,Maybe,Kin2_1,-0.3589305,0.2222275,1.16712,-0.08286875,0.5262684,Tracked,kin3_1,0.000,0.067,0.020,-0.542,0.285,0.195,0.299,0.012,0.010,0.200,0.000,0.028,0.006,0.012,0.017,-0.438,0.775
13:53:41.3654382,,kin1_1,-20,13,-4,No,Yes,Kin2_1,-0.2615541,0.2112717,1.200383,0.2743953,0.5183648,Tracked,kin3_1,0.000,0.157,0.009,-0.624,0.293,0.503,0.321,0.197,0.015,0.093,0.003,0.015,0.011,0.017,0.034,-0.575,0.801
13:53:41.6176137,,kin1_1,-23,19,-4,No,No,Kin2_1,-0.1830308,0.1989135,1.227629,0.5547975,0.4869069,Tracked,kin3_1,0.000,0.124,0.006,-0.316,0.344,0.888,0.200,0.299,0.036,0.029,0.000,0.006,0.003,0.009,0.016,-0.460,0.772
13:53:41.8807998,,kin1_1,-25,18,-6,No,No,Kin2_1,-0.1474487,0.1915744,1.239853,0.2004622,0.4697864,Tracked,kin3_1,0.000,0.138,0.008,0.067,0.469,0.973,0.071,0.373,0.056,0.157,0.003,0.002,0.001,0.006,0.007,-0.305,0.678
13:53:42.1349796,,kin1_1,-20,16,-6,No,No,Kin2_1,-0.1371278,0.1888898,1.249753,0.02864246,0.4954824,Tracked,kin3_1,0.000,0.143,0.009,-0.143,0.036,0.803,0.144,0.281,0.027,0.257,0.000,0.026,0.011,0.018,0.002,-0.349,0.290
13:53:42.4151775,,kin1_1,-18,15,-5,No,No,Kin2_1,-0.1339656,0.1891005,1.253182,-0.01060883,0.4854884,Tracked,kin3_1,0.000,0.111,0.007,-0.106,0.070,0.736,0.217,0.209,0.016,0.239,0.000,0.015,0.007,0.014,0.017,-0.318,0.241
13:53:42.6623524,,kin1_1,-14,15,-4,No,No,Kin2_1,-0.1328733,0.1933967,1.246988,-0.005506974,0.5021752,Tracked,kin3_1,0.000,0.037,0.012,-0.025,0.179,0.719,0.145,0.223,0.015,0.270,0.007,0.009,0.000,0.005,0.012,-0.367,0.019
13:53:42.9135304,,kin1_1,-11,11,-6,No,No,Kin2_1,-0.1283549,0.1969584,1.242535,-3.220374E-05,0.5202726,Tracked,kin3_1,0.000,0.117,0.012,-0.300,0.019,0.437,0.200,0.029,0.007,0.403,0.003,0.028,0.005,0.012,0.031,-0.400,0.181
13:53:43.1677098,,kin1_1,-10,12,-5,No,No,Kin2_1,-0.1266772,0.1981521,1.243258,-0.0004235359,0.5119816,Tracked,kin3_1,0.000,0.111,0.022,-0.227,0.075,0.385,0.131,0.071,0.015,0.366,0.000,0.012,0.000,0.002,0.014,-0.372,0.303
13:53:43.4338988,,kin1_1,-12,13,-6,No,No,Kin2_1,-0.1210613,0.1989819,1.24101,-0.0002601705,0.5115238,Tracked,kin3_1,0.000,0.167,0.011,-0.223,0.060,0.383,0.129,0.087,0.020,0.360,0.000,0.023,0.002,0.009,0.037,-0.327,0.300
13:53:43.6930824,,kin1_1,-14,13,-6,No,No,Kin2_1,-0.1060394,0.1997919,1.234621,0.02561145,0.5277686,Tracked,kin3_1,0.000,0.100,0.007,-0.242,0.058,0.474,0.239,0.063,0.015,0.275,0.001,0.026,0.003,0.011,0.020,-0.347,0.315
13:53:43.9912924,,kin1_1,-23,16,-5,No,No,Kin2_1,-0.1067075,0.1968858,1.225405,0.04831732,0.5542499,Tracked,kin3_1,0.000,0.179,0.011,-0.340,0.085,0.669,0.255,0.105,0.032,0.354,0.004,0.113,0.010,0.016,0.009,-0.495,0.262
13:53:44.2234583,,kin1_1,-24,13,-3,Maybe,Maybe,Kin2_1,-0.1521949,0.1870725,1.223353,-0.05832605,0.5435627,Tracked,kin3_1,0.000,0.106,0.005,-0.564,0.058,0.969,0.536,0.021,0.024,0.430,0.003,0.179,0.026,0.037,0.005,-0.690,0.197
13:53:44.4856424,,kin1_1,-26,21,0,Unknown,Unknown,Kin2_1,-0.2113656,0.1878743,1.206786,-0.2473039,0.5556877,Tracked,kin3_1,0.000,-0.064,0.010,0.167,0.890,0.985,0.534,0.198,0.280,0.319,0.023,0.000,0.022,0.013,0.000,-0.773,0.148
13:53:44.7448251,,kin1_1,-27,16,4,Unknown,Unknown,Kin2_1,-0.2593209,0.1856485,1.192978,-0.435028,0.5732041,Tracked,kin3_1,0.000,0.187,0.005,-0.520,0.143,0.972,0.557,0.078,0.029,0.378,0.002,0.042,0.030,0.036,0.000,-0.894,0.220
13:53:44.9950037,,kin1_1,-20,32,10,Unknown,Unknown,Kin2_1,-0.2825848,0.1832896,1.192596,-0.5340901,0.5600061,Tracked,kin3_1,0.000,-0.021,0.011,-0.233,0.380,0.968,0.531,0.162,0.130,0.447,0.022,0.122,0.080,0.066,0.000,-0.858,0.022
13:53:45.2621917,,kin1_1,-11,7,8,No,No,Kin2_1,-0.2881039,0.1892229,1.204635,-0.5431141,0.5306331,Tracked,kin3_1,0.000,-0.035,0.028,-0.702,0.000,0.653,0.411,0.013,0.017,0.451,0.000,0.082,0.008,0.015,0.028,-0.898,0.020
13:53:45.5243804,,kin1_1,-9,13,6,No,No,Kin2_1,-0.2770858,0.1940651,1.216321,-0.5039421,0.5058039,Tracked,kin3_1,0.000,0.059,0.035,-0.695,0.087,0.630,0.384,0.019,0.020,0.534,0.017,0.014,0.018,0.021,0.015,-0.958,0.039
13:53:45.7775569,,kin1_1,-15,2,7,No,Yes,Kin2_1,-0.2697391,0.1973339,1.215875,-0.4721481,0.5107689,Tracked,kin3_1,0.000,0.078,0.004,-0.540,0.771,0.442,0.284,0.000,0.024,0.291,0.000,0.028,0.022,0.025,0.002,-0.591,0.969
13:53:46.0337378,,kin1_1,-21,2,2,No,No,Kin2_1,-0.2582033,0.1969973,1.208349,-0.4527167,0.5321589,Tracked,kin3_1,0.000,0.115,0.014,-0.033,0.286,0.309,0.340,0.005,0.020,0.503,0.000,0.086,0.003,0.013,0.004,0.054,0.588
13:53:46.2829131,,kin1_1,-18,1,-1,No,No,Kin2_1,-0.2596393,0.2030688,1.196522,-0.4589026,0.5725423,Tracked,kin3_1,0.000,0.091,0.018,-0.130,0.169,0.465,0.359,0.004,0.009,0.322,0.001,0.021,0.000,0.002,0.016,-0.166,0.460
13:53:46.5420968,,kin1_1,-17,-2,4,No,No,Kin2_1,-0.2698832,0.2084521,1.184467,-0.5021226,0.6195017,Tracked,kin3_1,0.000,0.097,0.017,-0.240,0.241,0.318,0.349,0.004,0.025,0.340,0.000,0.013,0.004,0.012,0.011,-0.121,0.511
13:53:46.7932751,,kin1_1,-11,3,0,No,Maybe,Kin2_1,-0.260479,0.2107404,1.181248,-0.491529,0.6374949,Tracked,kin3_1,0.000,0.085,0.023,-0.206,0.000,0.291,0.281,0.009,0.008,0.438,0.003,0.067,0.008,0.016,0.019,-0.138,0.304
13:53:47.0524581,,kin1_1,-4,7,-3,No,No,Kin2_1,-0.2406052,0.2172202,1.200533,-0.436623,0.6167153,Tracked,kin3_1,0.000,0.118,0.017,-0.205,0.019,0.335,0.173,0.016,0.010,0.451,0.000,0.047,0.000,0.004,0.034,-0.235,0.189
13:53:47.3026348,,kin1_1,-2,9,1,No,No,Kin2_1,-0.2422848,0.2189773,1.214097,-0.4166017,0.5851144,Tracked,kin3_1,0.000,0.096,0.012,-0.150,0.040,0.333,0.145,0.024,0.011,0.513,0.000,0.065,0.000,0.009,0.019,-0.247,0.158
13:53:47.5538131,,kin1_1,0,10,4,No,No,Kin2_1,-0.2526108,0.2205013,1.217072,-0.4269453,0.5724007,Tracked,kin3_1,0.000,0.055,0.034,-0.117,0.071,0.314,0.008,0.030,0.016,0.491,0.002,0.011,0.003,0.010,0.021,-0.372,0.169
13:53:47.8039897,,kin1_1,-4,9,6,No,No,Kin2_1,-0.2684304,0.2184468,1.214619,-0.4559417,0.569549,Tracked,kin3_1,0.000,0.103,0.040,-0.261,0.776,0.307,0.073,0.020,0.019,0.387,0.004,0.002,0.002,0.007,0.012,-0.439,0.820
13:53:48.0691770,,kin1_1,-7,12,6,No,No,Kin2_1,-0.2809744,0.2148909,1.203535,-0.4966365,0.5835876,Tracked,kin3_1,0.000,0.147,0.020,-0.249,0.448,0.241,0.046,0.030,0.010,0.402,0.000,0.007,0.000,0.004,0.016,-0.309,0.721
13:53:48.3203550,,kin1_1,-8,13,4,No,No,Kin2_1,-0.2803036,0.2151545,1.194436,-0.5081995,0.6066034,Tracked,kin3_1,0.000,0.202,0.017,-0.192,0.146,0.377,0.132,0.030,0.012,0.380,0.000,0.013,0.000,0.004,0.030,-0.330,0.411
13:53:48.5705317,,kin1_1,-9,10,3,No,No,Kin2_1,-0.2765962,0.2154216,1.189505,-0.5046552,0.6230042,Tracked,kin3_1,0.000,0.187,0.007,-0.156,0.214,0.328,0.139,0.029,0.020,0.388,0.000,0.018,0.000,0.003,0.000,-0.269,0.451
13:53:48.8207089,,kin1_1,-12,10,3,No,No,Kin2_1,-0.2743818,0.2151204,1.186321,-0.5022113,0.6313516,Tracked,kin3_1,0.000,0.218,0.020,-0.217,0.216,0.370,0.108,0.028,0.022,0.366,0.000,0.019,0.003,0.009,0.021,-0.351,0.469
13:53:49.0708856,,kin1_1,-12,9,3,No,No,Kin2_1,-0.2714984,0.2143846,1.183655,-0.4988061,0.6398854,Tracked,kin3_1,0.000,0.088,0.006,-0.201,0.186,0.475,0.214,0.021,0.005,0.358,0.001,0.010,0.001,0.008,0.021,-0.299,0.490
13:53:49.3220636,,kin1_1,-13,9,2,No,No,Kin2_1,-0.2689887,0.213649,1.181498,-0.4964028,0.6426046,Tracked,kin3_1,0.000,0.107,0.013,-0.149,0.031,0.435,0.098,0.020,0.010,0.328,0.005,0.048,0.004,0.014,0.019,-0.193,0.345
13:53:49.5722412,,kin1_1,-11,7,3,No,Maybe,Kin2_1,-0.2675438,0.2136244,1.180788,-0.4964028,0.6426046,Tracked,kin3_1,0.000,0.046,0.013,-0.186,0.025,0.327,0.026,0.007,0.021,0.286,0.003,0.036,0.006,0.013,0.018,-0.252,0.133
13:53:49.8344260,,kin1_1,-5,1,5,No,Yes,Kin2_1,-0.2649327,0.2169446,1.185695,-0.4964028,0.6426046,Tracked,kin3_1,0.000,0.079,0.011,-0.586,0.015,0.334,0.147,0.006,0.036,0.333,0.012,0.047,0.013,0.017,0.012,-0.592,0.055
13:53:50.0846023,,kin1_1,-4,2,6,No,No,Kin2_1,-0.2615739,0.2211371,1.191453,-0.4837023,0.6394856,Tracked,kin3_1,0.000,0.082,0.020,-0.565,0.015,0.175,0.066,0.008,0.023,0.234,0.007,0.007,0.007,0.011,0.017,-0.536,0.068
13:53:50.3347806,,kin1_1,-6,-1,5,Maybe,Yes,Kin2_1,-0.2583503,0.2227464,1.193222,-0.4651634,0.6391243,Tracked,kin3_1,0.000,0.042,0.011,-0.402,0.060,0.013,0.030,0.009,0.081,0.074,0.000,0.009,0.000,0.000,0.013,-0.387,0.358
13:53:50.5859576,,kin1_1,-8,2,5,Yes,No,Kin2_1,-0.2547102,0.2221232,1.193238,-0.456529,0.6417348,Tracked,kin3_1,0.000,0.086,0.013,-0.399,0.084,0.011,0.017,0.128,0.480,0.000,0.001,0.192,0.006,0.016,0.015,-0.354,0.327
13:53:50.8491432,,kin1_1,-12,4,5,Yes,No,Kin2_1,-0.2533446,0.2188678,1.189771,-0.4534877,0.6497622,Tracked,kin3_1,0.000,0.061,0.012,-0.469,0.282,0.015,0.128,0.298,0.415,0.000,0.025,0.070,0.008,0.015,0.015,-0.321,0.811
13:53:51.0993204,,kin1_1,-16,4,4,Yes,No,Kin2_1,-0.250351,0.2156842,1.184337,-0.4534877,0.6497622,Tracked,kin3_1,0.000,0.029,0.015,-0.424,0.293,0.028,0.079,0.224,0.414,0.000,0.004,0.091,0.000,0.002,0.000,-0.316,0.697
13:53:51.3504981,,kin1_1,-19,3,3,Yes,Maybe,Kin2_1,-0.2463746,0.2130498,1.178612,-0.441212,0.6751883,Tracked,kin3_1,0.000,0.070,0.013,-0.320,0.261,0.009,0.037,0.024,0.223,0.000,0.000,0.100,0.006,0.015,0.009,-0.190,0.654
13:53:51.6016752,,kin1_1,-19,2,2,Maybe,No,Kin2_1,-0.2444908,0.2118311,1.17626,-0.437956,0.6813853,Tracked,kin3_1,0.000,0.047,0.013,-0.471,0.198,0.027,0.062,0.023,0.105,0.002,0.000,0.030,0.010,0.017,0.011,-0.342,0.602
13:53:51.8518531,,kin1_1,-20,4,2,Maybe,No,Kin2_1,-0.2425735,0.2108747,1.174654,-0.4347368,0.684601,Tracked,kin3_1,0.000,0.098,0.011,-0.301,0.211,0.284,0.137,0.009,0.023,0.122,0.000,0.034,0.008,0.015,0.002,-0.271,0.547
13:53:52.1170407,,kin1_1,-21,3,2,No,Yes,Kin2_1,-0.2410548,0.2100973,1.172808,-0.4329492,0.685442,Tracked,kin3_1,0.000,0.099,0.013,-0.405,0.175,0.260,0.175,0.014,0.021,0.307,0.000,0.044,0.001,0.012,0.006,-0.311,0.504
13:53:52.3802259,,kin1_1,-21,-1,3,No,No,Kin2_1,-0.2393029,0.2094753,1.172098,-0.4329492,0.685442,Tracked,kin3_1,0.000,0.126,0.011,-0.386,0.172,0.213,0.237,0.007,0.020,0.336,0.000,0.025,0.001,0.012,0.005,-0.247,0.521
13:53:52.6314045,,kin1_1,-21,7,0,No,No,Kin2_1,-0.2379256,0.2090852,1.171198,-0.4329492,0.685442,Tracked,kin3_1,0.000,0.102,0.005,-0.275,0.295,0.326,0.287,0.011,0.000,0.244,0.000,0.025,0.002,0.011,0.013,-0.301,0.800
13:53:52.8825819,,kin1_1,-19,8,-3,No,No,Kin2_1,-0.2382545,0.2095748,1.171941,-0.4329492,0.685442,Tracked,kin3_1,0.000,0.069,0.012,-0.252,0.088,0.449,0.316,0.019,0.010,0.294,0.000,0.025,0.003,0.010,0.029,-0.288,0.416
13:53:53.1397641,,kin1_1,-18,12,0,No,No,Kin2_1,-0.2399853,0.2106712,1.17376,-0.4329492,0.685442,Tracked,kin3_1,0.000,0.045,0.009,-0.145,0.023,0.412,0.255,0.018,0.007,0.238,0.007,0.027,0.006,0.015,0.016,-0.273,0.276
13:53:53.3979464,,kin1_1,-19,9,-1,No,No,Kin2_1,-0.2392837,0.2121165,1.173595,-0.4329492,0.685442,Tracked,kin3_1,0.000,0.053,0.000,-0.302,0.405,0.501,0.276,0.016,0.002,0.238,0.002,0.002,0.000,0.007,0.014,-0.327,0.769
13:53:53.6481234,,kin1_1,-19,6,-2,No,No,Kin2_1,-0.2365952,0.2136034,1.170233,-0.4287764,0.688195,Tracked,kin3_1,0.000,0.075,0.009,-0.224,0.029,0.497,0.314,0.007,0.008,0.352,0.001,0.034,0.003,0.014,0.015,-0.181,0.304
13:53:53.9123103,,kin1_1,-6,-1,3,No,No,Kin2_1,-0.2379222,0.2179698,1.180209,-0.4151487,0.6867478,Tracked,kin3_1,0.000,0.131,0.017,-0.616,0.018,0.408,0.203,0.007,0.013,0.445,0.014,0.149,0.008,0.012,0.019,-0.570,0.137
