10:54:43.2920894,User,1,683,1,38,0,0,11,22,26,3,-1,11,screenL
10:54:43.5522725,User,1,862,2,21,0,1,13,55,4,7,1,9,screenL
10:54:43.8154597,User,1,826,1,13,0,0,0,73,13,0,1,7,screenL
10:54:44.1156733,User,1,896,1,37,0,1,6,51,2,3,-3,6,screenL
10:54:44.3653762,User,1,906,1,8,0,1,0,66,24,1,-2,6,screenL
10:54:44.6185572,User,1,900,1,9,0,0,8,60,18,5,2,7,screenL
10:54:44.8842433,User,1,840,2,30,0,0,1,56,7,5,2,7,screenR
10:54:45.1329429,User,1,934,3,10,0,1,0,63,25,0,2,7,screenL
10:54:45.4032485,User,1,931,2,29,0,0,0,37,34,0,1,6,screenL
10:54:45.6634342,User,1,920,1,18,0,0,1,54,24,3,-1,3,screenL
10:54:45.9146103,User,1,930,1,60,0,0,1,11,27,1,-1,2,screenL
10:54:46.1657879,User,1,843,3,24,1,0,2,67,5,1,-3,1,screenL
10:54:46.4268027,User,1,973,1,69,0,0,1,16,9,4,-3,2,screenL
10:54:46.6779993,User,1,973,1,69,0,0,1,16,9,4,-3,2,screenL
10:54:46.9291536,User,1,887,1,23,0,6,3,42,22,4,-2,4,screenL
10:54:47.1802629,User,1,885,1,40,0,0,12,13,29,5,-1,8,screenL
10:54:47.4312969,User,1,896,3,28,0,0,6,41,21,5,-2,10,screenL
10:54:47.6814617,User,1,884,1,24,4,0,24,21,18,9,0,8,screenL
10:54:47.9436507,User,1,872,1,20,0,0,11,47,6,16,-1,7,screenL
10:54:48.1948672,User,1,849,2,26,0,0,39,7,14,14,-2,8,screenL
10:54:48.4460468,User,1,888,2,26,9,0,13,25,23,3,-2,7,screenL
10:54:48.6970455,User,1,875,1,11,6,1,39,16,15,11,-3,8,screenL
10:54:48.9622760,User,1,846,2,55,0,1,21,17,2,4,-4,5,screenL
10:54:49.2254927,User,1,896,1,7,0,0,9,53,29,1,-4,9,screenL
10:54:49.4766703,User,1,894,1,61,1,1,10,17,1,9,-4,7,screenL
10:54:49.7410631,User,1,883,1,50,0,0,1,22,16,9,-4,6,screenL
10:54:50.0052381,User,1,907,2,22,0,0,17,41,16,3,-3,7,screenL
10:54:50.2564626,User,1,924,1,20,0,0,19,22,30,8,-2,8,screenL
10:54:50.5067464,User,1,877,1,38,1,0,5,46,5,5,-4,7,screenL
10:54:50.7569231,User,1,885,1,12,1,0,12,46,23,7,-2,6,screenL
10:54:51.0082486,User,1,887,1,25,0,0,7,34,6,27,-4,7,screenL
10:54:51.2584528,User,1,935,1,38,0,1,22,26,9,4,-2,8,screenL
10:54:51.5206373,User,1,901,1,20,0,0,33,18,12,16,-4,7,screenL
10:54:51.7718679,User,1,911,1,31,0,0,13,26,22,8,-5,5,screenL
10:54:52.0264778,User,1,902,1,18,0,0,30,27,23,1,-5,5,screenL
10:54:52.2768671,User,1,910,2,19,0,0,40,10,26,5,-4,9,screenL
10:54:52.5390536,User,1,910,2,19,0,0,40,10,26,5,-4,9,screenL
10:54:52.7901443,User,1,924,1,41,0,2,10,31,15,2,-4,6,screenL
10:54:53.0405185,User,1,924,1,32,2,0,27,20,16,3,-6,7,screenL
10:54:53.2916860,User,1,669,2,36,3,0,11,28,16,5,-2,6,screenL
10:54:53.5545979,User,1,907,2,31,0,1,14,18,31,5,-3,9,screenL
10:54:53.8050578,User,1,934,2,21,0,1,4,58,4,12,-3,7,screenL
10:54:54.0673311,User,1,855,1,29,0,0,14,36,18,2,-2,6,screenL
10:54:54.3179042,User,1,795,2,43,3,0,13,22,16,3,-2,4,screenL
10:54:54.5690819,User,1,933,1,24,0,0,2,27,40,7,-2,4,screenL
10:54:54.8198044,User,1,678,1,23,0,0,10,48,8,10,-2,4,screenL
10:54:55.0701988,User,1,783,1,18,1,0,12,52,3,15,-1,7,screenL
