14:16:12.3603863,
14:16:12.6159107,
14:16:12.8791409,
14:16:13.1283157,
14:16:13.3895182,
14:16:13.6326906,
14:16:13.8828676,
14:16:14.1340774,
14:16:14.3842548,
14:16:14.6414381,
14:16:14.8926146,
14:16:15.1547700,
14:16:15.4109503,
14:16:15.6631288,
14:16:15.9136705,
14:16:16.1645551,
14:16:16.4148499,User,1,3,16,5,0,0,3,70,19,4,0,18,screenL
14:16:16.6650818,User,1,1,20,0,25,13,23,34,4,0,5,2,screenL
14:16:16.9271602,User,1,45,4,40,11,0,10,17,3,19,2,11,screenL
14:16:17.1783191,User,1,94,15,28,0,0,4,19,2,47,1,12,screenL
14:16:17.4339503,User,1,94,15,28,0,0,4,19,2,47,1,12,screenL
14:16:17.6851284,User,1,20,4,36,1,0,2,13,17,31,0,8,screenL
14:16:17.9462831,User,1,228,4,26,2,0,14,39,1,17,4,7,screenL
14:16:18.1954591,User,1,725,6,26,0,0,0,48,8,16,-9,10,screenL
14:16:18.4462238,User,1,285,21,37,1,15,2,22,23,1,-12,15,screenL
14:16:18.6964008,User,1,406,29,38,1,2,45,10,3,1,-16,19,screenL
14:16:18.9587442,User,1,469,16,31,8,0,30,17,7,7,-14,19,screenL
14:16:19.2095348,User,1,557,29,17,3,2,56,14,3,5,-19,21,screenL
14:16:19.4597863,User,1,343,23,5,0,14,27,44,11,0,-20,22,screenL
14:16:19.7095277,User,1,317,27,11,0,14,19,34,8,13,-17,21,screenL
14:16:19.9591724,User,1,409,9,31,0,1,0,66,1,0,-15,24,screenL
14:16:20.2093462,User,1,492,4,23,0,18,1,56,2,0,-17,21,screenL
14:16:20.4606551,User,1,802,14,0,0,0,1,86,12,0,-16,17,screenL
14:16:20.7118383,User,1,658,5,14,0,0,0,48,12,26,-19,-2,screenR
14:16:20.9620625,User,1,321,10,17,0,0,3,34,23,23,-19,-13,screenR
14:16:21.2132502,User,1,320,12,7,0,0,0,0,59,33,-22,-17,screenR
14:16:21.4755538,User,1,569,13,7,0,0,16,66,10,1,-20,-4,screenR
14:16:21.7267322,User,1,346,4,7,0,1,23,35,34,0,-16,13,screenL
14:16:21.9780521,User,1,308,17,41,0,0,8,35,16,0,-11,20,screenL
14:16:22.2396177,User,1,308,17,41,0,0,8,35,16,0,-11,20,screenL
14:16:22.4904269,User,1,953,15,22,0,0,0,75,1,2,-11,6,screenL
14:16:22.7406059,User,1,919,20,42,1,1,6,42,8,0,-8,1,screenR
14:16:22.9902316,User,1,639,23,50,0,0,0,46,2,1,-6,-3,screenR
14:16:23.2414093,User,1,702,14,33,0,0,0,67,0,0,-6,-6,screenR
14:16:23.4921919,User,1,768,12,31,0,0,0,68,1,0,-8,-3,screenR
14:16:23.7423690,User,1,670,16,15,0,0,0,81,1,3,-10,-4,screenR
14:16:24.0087719,User,1,882,15,30,0,0,0,69,0,0,-7,-3,screenR
14:16:24.2649529,User,1,894,13,21,0,0,0,79,0,0,-7,-4,screenR
14:16:24.5161326,User,1,940,21,18,2,0,1,38,40,0,-6,-2,screenR
14:16:24.7863251,User,1,411,22,69,2,7,3,19,0,0,-10,16,screenL
14:16:25.0415044,User,1,360,37,9,4,1,28,14,34,11,-11,15,screenL
14:16:25.2926819,User,1,405,25,2,0,0,7,67,24,0,-15,21,screenL
14:16:25.5528667,User,1,695,9,13,0,0,5,70,2,10,-17,15,screenL
14:16:25.8050467,User,1,895,5,3,0,0,11,73,11,2,-18,2,screenL
14:16:26.0572246,User,1,297,13,3,0,1,12,66,7,12,-19,6,screenL
14:16:26.3084042,User,1,114,13,15,0,0,4,79,0,1,-25,5,screenL
14:16:26.5695875,User,1,97,7,30,0,0,14,42,7,8,-23,0,screenL
14:16:26.8207653,User,1,200,7,14,0,0,12,67,7,1,-24,-6,screenR
14:16:27.0709426,User,1,361,26,4,0,0,15,50,8,22,-22,-10,screenR
14:16:27.3231217,User,1,369,11,2,0,0,1,44,24,30,-21,-11,screenR
14:16:27.5833062,User,1,493,11,13,0,0,1,83,0,3,-21,-10,screenR
14:16:27.8404885,User,1,493,11,13,0,0,1,83,0,3,-21,-10,screenR
14:16:28.0917141,User,1,714,16,6,0,0,13,64,15,2,-17,9,screenL
14:16:28.3500690,User,1,566,11,10,0,3,0,50,35,1,-17,18,screenL
14:16:28.6012731,User,1,870,20,5,0,0,2,50,17,26,-14,18,screenL
14:16:28.8516545,User,1,637,8,1,0,0,4,70,9,16,-20,-1,screenR
14:16:29.1028373,User,1,386,7,18,0,0,1,54,15,13,-21,-6,screenR
14:16:29.3660701,User,1,452,17,24,0,0,3,50,15,9,-22,-4,screenR
14:16:29.6166423,User,1,535,10,28,0,0,1,30,32,8,-18,16,screenL
14:16:29.8818884,User,1,458,10,29,0,0,0,37,34,0,-17,22,screenL
14:16:30.1314515,User,1,348,15,25,0,10,0,55,10,0,-16,23,screenL
14:16:30.3826107,User,1,451,22,18,0,3,0,64,14,1,-14,24,screenL
14:16:30.6338218,User,1,355,18,21,0,0,16,60,2,1,-6,21,screenL
14:16:30.8839998,User,1,221,14,13,3,14,2,56,3,8,-2,14,screenL
14:16:31.1352145,User,1,221,14,13,3,14,2,56,3,8,-2,14,screenL
14:16:31.3854595,User,1,221,14,13,3,14,2,56,3,8,-2,14,screenL
14:16:31.6356231,User,1,221,14,13,3,14,2,56,3,8,-2,14,screenL
14:16:31.8968596,User,1,221,14,13,3,14,2,56,3,8,-2,14,screenL
14:16:32.1510392,User,1,221,14,13,3,14,2,56,3,8,-2,14,screenL
14:16:32.4012165,User,1,221,14,13,3,14,2,56,3,8,-2,14,screenL
14:16:32.6634018,User,1,97,86,2,33,0,22,9,27,6,-9,-2,screenL
14:16:32.9140218,User,1,198,9,39,0,1,0,46,0,13,-23,-8,screenR
14:16:33.1642001,User,1,317,42,33,17,0,9,12,3,26,-20,-15,screenR
14:16:33.4293990,User,1,296,21,14,0,0,14,64,6,2,-22,-20,screenR
14:16:33.6796505,User,1,247,11,14,0,0,20,44,7,15,-24,-18,screenR
14:16:33.9308131,User,1,551,22,4,2,0,9,14,52,20,-20,-17,screenR
14:16:34.1809886,User,1,859,27,19,0,10,1,52,18,1,-13,1,screenL
14:16:34.4321667,User,1,721,17,1,0,1,0,81,15,1,-13,12,screenL
14:16:34.6933518,User,1,612,19,7,0,22,0,42,28,1,-18,13,screenL
14:16:34.9445302,User,1,205,15,4,0,0,39,12,28,17,-21,-4,screenR
14:16:35.1957083,User,1,337,16,16,0,0,6,44,21,14,-24,-14,screenR
14:16:35.4468915,User,1,558,17,12,0,0,0,37,36,14,-24,-5,screenR
14:16:35.6970686,User,1,923,23,3,0,0,0,13,64,20,-24,-2,screenR
14:16:35.9591861,User,1,923,23,3,0,0,0,13,64,20,-24,-2,screenR
14:16:36.2093642,User,1,562,28,3,0,1,4,31,41,21,-19,9,screenL
14:16:36.4645441,User,1,355,32,12,0,0,0,19,29,39,-14,19,screenL
14:16:36.7147350,User,1,448,37,1,3,9,43,10,10,24,-20,26,screenL
14:16:36.9759070,User,1,476,33,4,0,14,35,4,28,15,-20,28,screenL
14:16:37.2310876,User,1,412,27,26,0,14,37,17,6,1,-17,29,screenL
14:16:37.4823205,User,1,447,31,3,0,0,0,48,8,41,-13,22,screenL
14:16:37.7425050,User,1,497,34,11,0,0,1,37,26,24,-17,19,screenL
14:16:37.9926830,User,1,387,32,3,12,0,9,43,30,2,-17,15,screenL
14:16:38.2429376,User,1,26,7,0,0,0,4,11,40,45,-6,-3,screenR
14:16:38.5053933,User,1,240,7,0,0,0,0,14,23,63,-5,-4,screenR
14:16:38.7565720,User,1,148,13,2,0,0,19,8,26,45,-16,-11,screenR
14:16:39.0077029,User,1,482,5,3,0,0,8,5,27,56,-15,-1,screenR
14:16:39.2588810,User,1,362,5,9,2,0,1,9,14,64,-15,13,screenL
14:16:39.5082395,User,1,99,10,6,26,0,0,2,7,58,-16,19,screenL
14:16:39.7709078,User,1,275,15,6,11,0,0,1,8,73,-15,14,screenL
14:16:40.0220859,User,1,479,13,4,2,1,11,11,33,39,-11,13,screenL
14:16:40.2722629,User,1,629,16,23,0,1,14,49,9,4,-3,18,screenL
14:16:40.5224566,User,1,445,17,14,0,0,7,3,10,65,-3,20,screenL
14:16:40.7789366,User,1,444,17,0,6,2,28,3,5,55,-2,23,screenL
14:16:41.0292820,User,1,450,19,1,24,1,13,10,17,35,-5,21,screenL
14:16:41.2875180,User,1,557,12,9,0,0,9,70,5,6,-7,20,screenL
14:16:41.5384279,User,1,506,19,1,0,1,7,74,3,15,-6,12,screenL
14:16:41.7885979,User,1,479,20,0,0,0,6,7,46,41,0,13,screenL
14:16:42.0528153,User,1,450,30,0,9,0,0,2,2,87,-6,17,screenL
14:16:42.3030229,User,1,865,34,19,0,0,9,43,12,17,-7,14,screenL
14:16:42.5532160,User,1,417,18,3,43,1,13,5,0,34,-9,14,screenL
14:16:42.8043940,User,1,428,52,7,30,1,0,15,1,46,-12,15,screenL
14:16:43.0547189,User,1,349,37,0,57,0,0,0,0,42,-10,21,screenL
14:16:43.3052998,User,1,384,18,0,16,0,2,0,12,69,-11,17,screenL
14:16:43.5564779,User,1,308,47,5,41,5,14,1,15,19,-12,16,screenL
14:16:43.8066562,User,1,414,15,0,1,0,1,1,2,95,-11,23,screenL
14:16:44.0692430,User,1,343,48,3,7,0,17,17,18,38,-11,24,screenL
14:16:44.3194714,User,1,314,24,0,0,0,2,3,0,94,3,16,screenL
14:16:44.5836661,User,1,313,31,1,0,0,0,0,8,91,-16,20,screenL
14:16:44.8338229,User,1,329,43,1,0,12,0,1,17,69,-11,15,screenL
14:16:45.0840535,User,1,257,40,10,29,0,3,8,2,48,-14,18,screenL
14:16:45.3342610,User,1,356,44,1,10,0,2,2,7,79,-7,18,screenL
14:16:45.5845712,User,1,252,45,0,11,0,1,0,18,69,-14,19,screenL
14:16:45.8357666,User,1,232,33,6,6,2,2,4,13,67,0,14,screenL
14:16:46.0859825,User,1,211,26,5,6,12,15,2,40,19,-20,7,screenL
14:16:46.3511201,User,1,25,5,4,0,0,0,3,1,93,-20,3,screenL
14:16:46.6017263,User,1,73,49,19,46,0,9,1,4,21,-18,-15,screenR
14:16:46.8528925,User,1,55,21,0,1,0,2,12,23,62,-19,-2,screenR
14:16:47.1021324,User,1,147,15,1,1,0,1,5,15,77,-19,-1,screenR
14:16:47.3522979,User,1,38,10,12,0,0,5,17,6,60,-19,-2,screenR
14:16:47.6155460,User,1,160,23,1,0,0,0,1,0,97,-19,-1,screenR
14:16:47.8659454,User,1,3,55,0,1,0,0,8,19,72,-16,3,screenL
14:16:48.1161263,User,1,210,24,0,1,0,0,2,1,96,-15,13,screenL
14:16:48.3673268,User,1,73,30,0,0,0,0,1,0,98,-15,22,screenL
14:16:48.6175029,User,1,35,42,0,2,0,0,2,1,94,-16,23,screenL
14:16:48.8686858,User,1,152,16,0,0,0,0,1,11,89,-12,18,screenL
