10:56:37.5710187,
10:56:37.8462112,
10:56:38.1294125,
10:56:38.3976018,
10:56:38.6607880,
10:56:38.9249746,
10:56:39.2041724,
10:56:39.4933766,
10:56:39.7565638,
10:56:40.0467681,
10:56:40.3179599,
10:56:40.5891521,
10:56:40.8443319,
10:56:41.1175255,
10:56:41.3917198,
10:56:41.6679152,
10:56:41.9230966,
10:56:42.1762751,
10:56:42.4274521,
10:56:42.6866355,
10:56:42.9378135,
10:56:43.1980001,
10:56:43.4481742,
10:56:43.6983514,
10:56:43.9485278,
10:56:44.1997054,
10:56:44.4508831,
10:56:44.7020614,
10:56:44.9532439,
10:56:45.2044171,
10:56:45.4555941,
10:56:45.7167792,
10:56:45.9689576,
10:56:46.2321431,
10:56:46.4823207,
10:56:46.7485090,
10:56:47.0116952,
10:56:47.2618719,
10:56:47.5130498,
10:56:47.7762360,
10:56:48.0274134,
10:56:48.2775907,
10:56:48.5277670,
10:56:48.7929549,
10:56:49.0441326,
10:56:49.3103212,
10:56:49.5604978,
10:56:49.8236840,
10:56:50.0738607,
10:56:50.3240373,
10:56:50.5862234,
10:56:50.8454061,
10:56:51.1105937,
10:56:51.3757819,
10:56:51.6409692,
10:56:51.8911462,
10:56:52.1543326,
10:56:52.4185195,
10:56:52.6686975,
10:56:52.9188731,
10:56:53.1830600,
10:56:53.4342380,
10:56:53.6844153,
10:56:53.9345923,
10:56:54.2037836,
10:56:54.4549594,
10:56:54.7151441,
10:56:54.9653211,
10:56:55.2164984,
10:56:55.4666754,
10:56:55.7218559,
10:56:55.9800392,
10:56:56.2302158,
10:56:56.4803934,
10:56:56.7315698,
10:56:56.9897534,
10:56:57.2399300,
10:56:57.5001144,
10:56:57.7622996,
10:56:58.0144783,
10:56:58.2656563,
10:56:58.5278411,
10:56:58.7930290,
10:56:59.0432053,
10:56:59.2933826,
10:56:59.5445600,
10:56:59.7947369,
10:57:00.0579231,
10:57:00.3131059,
10:57:00.5642813,
10:57:00.8144592,
10:57:01.0646355,
10:57:01.3248193,
10:57:01.5779990,
10:57:01.8391834,
10:57:02.0913618,
10:57:02.3415385,
10:57:02.5917158,
10:57:02.8428934,
10:57:03.0940714,
10:57:03.3452491,
10:57:03.5964265,
10:57:03.8506066,
10:57:04.1027846,
10:57:04.3659708,
10:57:04.6211513,
10:57:04.8713292,
10:57:05.1225056,
10:57:05.3886949,
10:57:05.6518804,
10:57:05.9020574,
10:57:06.1702468,
10:57:06.4394378,
10:57:06.6906152,
10:57:06.9407925,
10:57:07.1999758,
10:57:07.4501518,
10:57:07.7013305,
10:57:07.9515078,
10:57:08.2026848,
10:57:08.4628688,
10:57:08.7140465,
10:57:08.9742309,
10:57:09.2264093,
10:57:09.4775860,
10:57:09.7387717,
10:57:09.9989554,
10:57:10.2651453,
10:57:10.5153207,
10:57:10.7775061,
10:57:11.0426947,
10:57:11.2948728,
10:57:11.5580586,
10:57:11.8092363,
10:57:12.0604140,
10:57:12.3115913,
10:57:12.5617683,
10:57:12.8139467,
10:57:13.0661247,
10:57:13.3233067,
10:57:13.5754854,
10:57:13.8276637,
10:57:14.0888485,
10:57:14.3390258,
10:57:14.5902025,
10:57:14.8493871,
10:57:15.1045676,
10:57:15.3547440,
10:57:15.6049219,
10:57:15.8550979,
10:57:16.1052749,
10:57:16.3564519,
10:57:16.6076299,
10:57:16.8738185,
10:57:17.1360043,
10:57:17.3871816,
10:57:17.6513688,
10:57:17.9025459,
10:57:18.1567270,
10:57:18.4079040,
10:57:18.6700895,
10:57:18.9202661,
10:57:19.1704440,
10:57:19.4216211,
10:57:19.6727981,
10:57:19.9249762,
10:57:20.1871620,
10:57:20.4383409,
10:57:20.6895170,
10:57:20.9396943,
10:57:21.1988776,
10:57:21.4500556,
10:57:21.7022337,
10:57:21.9654198,
10:57:22.2155968,
10:57:22.4687762,
10:57:22.7209559,
10:57:22.9901450,
10:57:23.2413224,
10:57:23.4945021,
10:57:23.7466799,
10:57:24.0128685,
10:57:24.2780557,
10:57:24.5292334,
10:57:24.7924199,
10:57:25.0445983,
10:57:25.2957760,
10:57:25.5459523,
10:57:25.7971303,
10:57:26.0473076,
10:57:26.3124955,
10:57:26.5776831,
10:57:26.8398685,
10:57:27.0910452,
10:57:27.3422232,
10:57:27.6044097,
10:57:27.8585882,
10:57:28.1087664,
10:57:28.3589431,
10:57:28.6221289,
